Code,Name,Product Group,Stock Unit,Part Number,DD Code,DMI Code,Schein Code,Henry Schein Sales Price (€),Variance (Henry Schein),Henry Schein URL,DMI IE Notes,DMI UK Notes,DentalSky Notes,Dontalia Notes,Henry Schein Notes,DMI IE Product,DMI UK Product,DentalSky Product,Dontalia Product,Henry Schein Product,DMI IE Pack Flag,DMI UK Pack Flag,DentalSky Pack Flag,Dontalia Pack Flag,Henry Schein Pack Flag,DMI IE Adjusted Variance,DMI UK Adjusted Variance,DentalSky Adjusted Variance,Dontalia Adjusted Variance,Henry Schein Adjusted Variance
DUA275,"AEI PA Probes 23/Williams 1, marked yellow, thin (AEEP23/1Y)",INSTRUMENTS & ACCESSORIES,Each,AEEP23/1Y,DUA275,AMER-AEEP23/1Y,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA258,"AEI Papilla Elevator, ergonomic (AESMSPE)",INSTRUMENTS & ACCESSORIES,Each,AESMSPE,DUA258,AMER-AESMSPE,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA253,"AEI PerioLUX Distal, ergonomic (AESPLXD)",INSTRUMENTS & ACCESSORIES,Each,AESPLXD,DUA253,AMER-AESPLXD,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA254,"AEI PerioLUX Mesial, ergonomic (AESPLXM)",INSTRUMENTS & ACCESSORIES,Each,AESPLXM,DUA254,AMER-AESPLXM,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA172,"AEI Periosteal Allen P9, ergonomic (AESPP9PA)",INSTRUMENTS & ACCESSORIES,Each,AESPP9PA,DUA172,AMER-AESPP9PA,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA174,"AEI Periosteal Buser, ergonomic (AESPBU)",INSTRUMENTS & ACCESSORIES,Each,AESPBU,DUA174,AMER-AESPBU,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA170,"AEI Periosteal Glickmann 24, ergonomic (AESPGSP)",INSTRUMENTS & ACCESSORIES,Each,AESPGSP,DUA170,AMER-AESPGSP,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA171,"AEI Periosteal Goldmann Fox 14, ergonomic (AESPGF14)",INSTRUMENTS & ACCESSORIES,Each,AESPGF14,DUA171,AMER-AESPGF14,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA175,"AEI Periosteal Molt 10, ergonomic (AESPM)",INSTRUMENTS & ACCESSORIES,Each,AESPM,DUA175,AMER-AESPM,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA169,"AEI Periosteal Prichard PR-3, ergonomic (AESPPR3S)",INSTRUMENTS & ACCESSORIES,Each,AESPPR3S,DUA169,AMER-AESPPR3S,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA252,"AEI Periotome 1,8mm and 2,5mm, curved, ergonomic (AESPT6)",INSTRUMENTS & ACCESSORIES,Each,AESPT6,DUA252,AMER-AESPT6,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA251,"AEI Periotome 2,5mm straight and curved, ergonomic (AESPT5)",INSTRUMENTS & ACCESSORIES,Each,AESPT5,DUA251,AMER-AESPT5,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
INS202,AEI Probe 2-12 (3/8) Black (AEP2-12BX) - Each,INSTRUMENTS & ACCESSORIES,Each,AEP2-12BX,,AMER-AEP2-12BX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA276,AEI Probe DE N2 Stainless Steel (AEPN2B),INSTRUMENTS & ACCESSORIES,Each,AEPN2B,,AMER-AEPN2B,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA082,AEI Probe N2 Black   (3/8) (AEPN2BX),INSTRUMENTS & ACCESSORIES,Each,AEPN2BX,DUA082,AMER-AEPN2BX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA083,AEI Probe Screening (Black) (AEPWHOB),INSTRUMENTS & ACCESSORIES,Each,AEPWHOB,DUA083,AMER-AEPWHOB,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA144,AEI Probe SE Screening Ball Tip Black (AEPWHOBX),INSTRUMENTS & ACCESSORIES,Each,AEPWHOBX,DUA144,AMER-AEPWHOBX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA080,AEI Probe UNC 15 RUNG/Black (3/8) (AEPUNC15RBX),INSTRUMENTS & ACCESSORIES,Each,AEPUNC15RBX,DUA080,AMER-AEPUNC15RBX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA081,AEI Probe UNC 15 RUNG/Black (AEPUNC15RB),INSTRUMENTS & ACCESSORIES,Each,AEPUNC15RB,DUA081,AMER-AEPUNC15RB,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA114,AEI Quik Tip Handle DE (3/8) Black (AEQTHX),INSTRUMENTS & ACCESSORIES,Each,AEQTHX,DUA114,AMER-AEQTHX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA116,AEI Quik Tip Handle DE (3/8) Blue (AEQTHB),INSTRUMENTS & ACCESSORIES,Each,AEQTHB,DUA116,AMER-AEQTHB,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA111,AEI Quik Tip Handle DE (3/8) Green (AEQTHG),INSTRUMENTS & ACCESSORIES,Each,AEQTHG,DUA111,AMER-AEQTHG,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA115,AEI Quik Tip Handle DE (3/8) Orange (AEQTHO),INSTRUMENTS & ACCESSORIES,Each,AEQTHO,DUA115,AMER-AEQTHO,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA113,AEI Quik Tip Handle DE (3/8) Purple (AEQTHP),INSTRUMENTS & ACCESSORIES,Each,AEQTHP,DUA113,AMER-AEQTHP,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA117,AEI Quik Tip Handle DE (3/8) Red (AEQTHR),INSTRUMENTS & ACCESSORIES,Each,AEQTHR,DUA117,AMER-AEQTHR,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA112,AEI Quik Tip Handle DE (3/8) Yellow (AEQTHY),INSTRUMENTS & ACCESSORIES,Each,AEQTHY,DUA112,AMER-AEQTHY,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA118,AEI Quik Tip Wrench (AEQTW),INSTRUMENTS & ACCESSORIES,Each,AEQTW,DUA118,AMER-AEQTW,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA210,AEI Retractor Cawood Minnesota (AESRCW),INSTRUMENTS & ACCESSORIES,Each,AESRCW,DUA210,AMER-AESRCW,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA211,"AEI Retractor Langenbeck 1, 30x16x210mm (AESRLAN1)",INSTRUMENTS & ACCESSORIES,Each,AESRLAN1,DUA211,AMER-AESRLAN1,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA212,"AEI Retractor Langenbeck 2, 40x11x210mm (AESRLAN2)",INSTRUMENTS & ACCESSORIES,Each,AESRLAN2,DUA212,AMER-AESRLAN2,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA213,AEI Retractor Langenbeck 3 50x11x210mm  (AESRLAN3),INSTRUMENTS & ACCESSORIES,Each,AESRLAN3,DUA213,AMER-AESRLAN3,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA214,"AEI Retractor Middeldorpf 1, 14x17x210mm (AESRMID1)",INSTRUMENTS & ACCESSORIES,Each,AESRMID1,DUA214,AMER-AESRMID1,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA215,"AEI Retractor Middeldorpf 2, 20x22x210mm (AESRMID2)",INSTRUMENTS & ACCESSORIES,Each,AESRMID2,DUA215,AMER-AESRMID2,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA178,"AEI Rhodes Back Action Chisel, ergonomic (AESRCBA)",INSTRUMENTS & ACCESSORIES,Each,AESRCBA,DUA178,AMER-AESRCBA,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA236,AEI Root Forceps - lower (AESRFLO),INSTRUMENTS & ACCESSORIES,Each,AESRFLO,DUA236,AMER-AESRFLO,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA237,AEI Root Forceps - Universal (AESRFUN),INSTRUMENTS & ACCESSORIES,Each,AESRFUN,DUA237,AMER-AESRFUN,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA238,AEI Root Forceps- Upper (AESRFUP),INSTRUMENTS & ACCESSORIES,Each,AESRFUP,DUA238,AMER-AESRFUP,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA006,AEI Scaler 204S  XP  (3/8) Yellow (AES204SXPX),INSTRUMENTS & ACCESSORIES,Each,AES204SXPX,DUA006,AMER-AES204SXPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA007,AEI Scaler 204SD  XP  (3/8)  Yellow (AES204SDXPX),INSTRUMENTS & ACCESSORIES,Each,AES204SDXPX,DUA007,AMER-AES204SDXPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA124,AEI Scaler 311 XP Quik-Tip (AES311XPQT),INSTRUMENTS & ACCESSORIES,Each,AES311XPQT,DUA124,AMER-AES311XPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA002,AEI Scaler 311-312   XP (3/8)  Yellow (AES311-312XPX),INSTRUMENTS & ACCESSORIES,Each,AES311-312XPX,DUA002,AMER-AES311-312XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA125,AEI Scaler 312 XP Quik-Tip (AES312XPQT),INSTRUMENTS & ACCESSORIES,Each,AES312XPQT,DUA125,AMER-AES312XPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA021,AEI Scaler BlackJack A Pro Thin XP Quik Tip (AESBJTAXPQT),INSTRUMENTS & ACCESSORIES,Each,AESBJTAXPQT,DUA021,AMER-AESBJTAXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA123,AEI Scaler Blackjack B Pro Thin XP Quik-Tip (AESBJTBXPQT),INSTRUMENTS & ACCESSORIES,Each,AESBJTBXPQT,DUA123,AMER-AESBJTBXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA019,AEI Scaler BlackJack XPX (3/8) Black (AESBJXPX),INSTRUMENTS & ACCESSORIES,Each,AESBJXPX,DUA019,AMER-AESBJXPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA015,AEI Scaler Eagle Claw XP (3/8) Red (AESECXPX),INSTRUMENTS & ACCESSORIES,Each,AESECXPX,DUA015,AMER-AESECXPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
INS216,AEI Scaler Eagle Claw XP (3/8) Red (AESECXPXE),INSTRUMENTS & ACCESSORIES,Each,AESECXPXE,,AMER-AESECXPXE,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA016,AEI Scaler Eagle Claw XP (3/8) SS (AESECXPZ),INSTRUMENTS & ACCESSORIES,Each,AESECXPZ,DUA016,AMER-AESECXPZ,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA018,AEI Scaler Eagle Talon (3/8)  Purple (AESETX),INSTRUMENTS & ACCESSORIES,Each,AESETX,DUA018,AMER-AESETX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA014,AEI Scaler Eagle Talon XP (3/8)  Purple (AESETXPX),INSTRUMENTS & ACCESSORIES,Each,AESETXPX,DUA014,AMER-AESETXPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA001,AEI Scaler H6-7 (U6-7)  XP  (3/8) Purple (AESH6-7X),INSTRUMENTS & ACCESSORIES,Each,AESH6-7X,DUA001,AMER-AESH6-7X,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA000,AEI Scaler H6-7 (U6-7) XP (3/8) Purple (AESH6-7XPX),INSTRUMENTS & ACCESSORIES,Each,AESH6-7XPX,DUA000,AMER-AESH6-7XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA009,AEI Scaler M23  (3/8)  Blue (AESM23X),INSTRUMENTS & ACCESSORIES,Each,AESM23X,DUA009,AMER-AESM23X,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA010,AEI Scaler M23 Pro Thin XPX  (3/8) Blue (AESM23TXPX),INSTRUMENTS & ACCESSORIES,Each,AESM23TXPX,DUA010,AMER-AESM23TXPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
INS229,AEI Scaler M23 Pro Thin XPX  (3/8) Blue (AESM23TXPXE),INSTRUMENTS & ACCESSORIES,Each,AESM23TXPXE,,AMER-AESM23TXPXE,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA012,AEI Scaler M23T A XP Quik Tip (AESM23TAXPQT),INSTRUMENTS & ACCESSORIES,Each,AESM23TAXPQT,DUA012,AMER-AESM23TAXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA013,AEI Scaler M23T B XP Quik Tip (AESM23TBXPQT),INSTRUMENTS & ACCESSORIES,Each,AESM23TBXPQT,DUA013,AMER-AESM23TBXPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA004,AEI Scaler N1  XP (3/8) Orange (AESN1XPX),INSTRUMENTS & ACCESSORIES,Each,AESN1XPX,DUA004,AMER-AESN1XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA011,AEI Scaler N128 XP Quik Tip (AESN128XPQT),INSTRUMENTS & ACCESSORIES,Each,AESN128XPQT,DUA011,AMER-AESN128XPQT,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA005,AEI Scaler N2  XP  (3/8)   Red (AESN2XPX),INSTRUMENTS & ACCESSORIES,Each,AESN2XPX,DUA005,AMER-AESN2XPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA008,AEI Scaler NEB 128  (DE)  XP  (3/8) Orange (AESN128DEXPX),INSTRUMENTS & ACCESSORIES,Each,AESN128DEXPX,DUA008,AMER-AESN128DEXPX,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA168,"AEI Scalpel Handle, Ergonomic (AESSH5)",INSTRUMENTS & ACCESSORIES,Each,AESSH5,DUA168,AMER-AESSH5,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA192,"AEI Spencer Suture Scissors, straight, 12,5cm (AESSSUTS)",INSTRUMENTS & ACCESSORIES,Each,AESSSUTS,DUA192,AMER-AESSSUTS,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA222,AEI Standard Extraction forceps # 17 upper right molars,INSTRUMENTS & ACCESSORIES,Each,AESEFCURM,DUA222,AMER-AESEFCURM,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"American Eagle Standard Extraction Forceps #17 Upper Right Molars, Ergonomic","American Eagle Standard Extraction Forceps #17 Upper Right Molars, Ergonomic",,,,UNKNOWN,UNKNOWN,,,,,,,,
DUA223,AEI Standard Extraction forceps # 18 upper left molars,INSTRUMENTS & ACCESSORIES,Each,AESEFCULM,DUA223,AMER-AESEFCULM,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA228,AEI Standard Extraction forceps # 79 lower 3rd molars,INSTRUMENTS & ACCESSORIES,Each,AESEFCL3M,DUA228,AMER-AESEFCL3M,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA221,AEI Standard Extraction forceps #13 lower incisors canines,INSTRUMENTS & ACCESSORIES,Each,AESEFCLI,DUA221,AMER-AESEFCLI,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"American Eagle Standard Extraction Forceps #13 Lower Incisors, Canines and Premolars, Ergonomic","American Eagle Standard Extraction Forceps #13 Lower Incisors, Canines and Premolars, Ergonomic",,,,UNKNOWN,UNKNOWN,,,,,,,,
DUA219,AEI Standard Extraction forceps #2 Upper incisors & canines,INSTRUMENTS & ACCESSORIES,Each,AESEFCUI,DUA219,AMER-AESEFCUI,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"American Eagle Standard Extraction Forceps #17 Upper Right Molars, Ergonomic","American Eagle Standard Extraction Forceps #17 Upper Right Molars, Ergonomic",,,,UNKNOWN,UNKNOWN,,,,,,,,
DUA224,AEI Standard Extraction forceps #22 lower molars (AESEFCLM),INSTRUMENTS & ACCESSORIES,Each,AESEFCLM,DUA224,AMER-AESEFCLM,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"American Eagle Standard Extraction Forceps #13 Lower Incisors, Canines and Premolars, Ergonomic","American Eagle Standard Extraction Forceps #13 Lower Incisors, Canines and Premolars, Ergonomic",,,,UNKNOWN,UNKNOWN,,,,,,,,
DUA225,"AEI Standard Extraction forceps #33 lower roots, ergonomic",INSTRUMENTS & ACCESSORIES,Each,AESEFCLR,DUA225,AMER-AESEFCLR,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"American Eagle Standard Extraction Forceps #13 Lower Incisors, Canines and Premolars, Ergonomic","American Eagle Standard Extraction Forceps #13 Lower Incisors, Canines and Premolars, Ergonomic",,,,UNKNOWN,UNKNOWN,,,,,,,,
DUA226,"AEI Standard Extraction forceps #51A upper roots, ergonomic",INSTRUMENTS & ACCESSORIES,Each,AESEFCUR,DUA226,AMER-AESEFCUR,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"American Eagle Standard Extraction Forceps #17 Upper Right Molars, Ergonomic","American Eagle Standard Extraction Forceps #17 Upper Right Molars, Ergonomic",,,,UNKNOWN,UNKNOWN,,,,,,,,
DUA227,AEI Standard Extraction forceps #67A upper 3rd molars,INSTRUMENTS & ACCESSORIES,Each,AESEFCU3M,DUA227,AMER-AESEFCU3M,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA220,AEI Standard Extraction forceps #7 upper premolars ergonomic,INSTRUMENTS & ACCESSORIES,Each,AESEFCUP,DUA220,AMER-AESEFCUP,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"American Eagle Standard Extraction Forceps #17 Upper Right Molars, Ergonomic","American Eagle Standard Extraction Forceps #17 Upper Right Molars, Ergonomic",,,,UNKNOWN,UNKNOWN,,,,,,,,
DUA218,"AEI Standard Extraction Forceps Set, ergonomic (AESEFSET)",INSTRUMENTS & ACCESSORIES,Each,AESEFSET,DUA218,AMER-AESEFSET,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
INS214,AEI Super Plugger Medium-Large (AEC/PSPML),INSTRUMENTS & ACCESSORIES,Each,AEC/PSPML,,AMER-AEC/PSPML,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA183,"AEI Surgical Tissue Pliers Adson, 1x2 teeth, 1,2mm, 15cm",INSTRUMENTS & ACCESSORIES,Each,AESSTADTS,DUA183,AMER-AESSTADTS,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
DUA185,"AEI Surgical Tissue Pliers Semken, 1x2 teeth, curved, 15cm",INSTRUMENTS & ACCESSORIES,Each,AESSTSEMTC,DUA185,AMER-AESSTSEMTC,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
